num_txes,block,datetime
5,2775471,12/11/22 23:03:38
22,2775472,12/11/22 23:04:40
66,2775473,12/11/22 23:07:19
57,2775474,12/11/22 23:09:59
126,2775475,12/11/22 23:13:09
103,2775476,12/11/22 23:18:22
30,2775477,12/11/22 23:19:32
8,2775478,12/11/22 23:20:06
2,2775479,12/11/22 23:20:12
24,2775480,12/11/22 23:21:12
64,2775481,12/11/22 23:26:38
1,2775482,12/11/22 23:27:00
9,2775483,12/11/22 23:27:44
106,2775484,12/11/22 23:33:21
3,2775485,12/11/22 23:33:30
75,2775486,12/11/22 23:36:42
59,2775487,12/11/22 23:39:20
9,2775488,12/11/22 23:39:44
11,2775489,12/11/22 23:40:04
11,2775490,12/11/22 23:41:06
52,2775491,12/11/22 23:44:55
23,2775492,12/11/22 23:46:58
5,2775493,12/11/22 23:47:21
5,2775494,12/11/22 23:47:45
24,2775495,12/11/22 23:48:52
10,2775496,12/11/22 23:49:46
4,2775497,12/11/22 23:50:03
6,2775498,12/11/22 23:50:39
63,2775499,12/11/22 23:55:01
1,2775500,12/11/22 23:55:08
44,2775501,12/11/22 23:59:01
54,2775502,12/12/22 00:01:34
31,2775503,12/12/22 00:03:17
53,2775504,12/12/22 00:05:51
82,2775505,12/12/22 00:10:40
93,2775506,12/12/22 00:17:19
3,2775507,12/12/22 00:17:29
39,2775508,12/12/22 00:22:13
17,2775509,12/12/22 00:23:03
123,2775510,12/12/22 00:31:07
3,2775511,12/12/22 00:32:18
9,2775512,12/12/22 00:32:51
2,2775513,12/12/22 00:32:56
57,2775514,12/12/22 00:35:21
71,2775515,12/12/22 00:40:56
44,2775516,12/12/22 00:42:45
51,2775517,12/12/22 00:44:51
11,2775518,12/12/22 00:45:22
27,2775519,12/12/22 00:46:49
11,2775520,12/12/22 00:47:18
43,2775521,12/12/22 00:49:41
13,2775522,12/12/22 00:50:37
13,2775523,12/12/22 00:51:26
31,2775524,12/12/22 00:52:52
14,2775525,12/12/22 00:53:54
103,2775526,12/12/22 01:01:35
41,2775527,12/12/22 01:03:52
57,2775528,12/12/22 01:06:40
7,2775529,12/12/22 01:06:54
5,2775530,12/12/22 01:07:19
39,2775531,12/12/22 01:09:06
130,2775532,12/12/22 01:16:00
6,2775533,12/12/22 01:16:23
76,2775534,12/12/22 01:22:47
14,2775535,12/12/22 01:24:14
2,2775536,12/12/22 01:24:27
61,2775537,12/12/22 01:27:54
22,2775538,12/12/22 01:29:21
51,2775539,12/12/22 01:31:12
75,2775540,12/12/22 01:38:28
30,2775541,12/12/22 01:40:26
0,2775542,12/12/22 01:40:37
0,2775543,12/12/22 01:40:39
93,2775544,12/12/22 01:45:42
1,2775545,12/12/22 01:45:48
26,2775546,12/12/22 01:47:19
35,2775547,12/12/22 01:50:00
30,2775548,12/12/22 01:51:18
37,2775549,12/12/22 01:53:35
30,2775550,12/12/22 01:55:21
16,2775551,12/12/22 01:56:40
97,2775552,12/12/22 02:03:15
11,2775553,12/12/22 02:03:56
85,2775554,12/12/22 02:09:11
160,2775555,12/12/22 02:20:43
57,2775556,12/12/22 02:20:55
14,2775557,12/12/22 02:21:45
58,2775558,12/12/22 02:25:41
1,2775559,12/12/22 02:25:53
22,2775560,12/12/22 02:26:53
19,2775561,12/12/22 02:28:16
25,2775562,12/12/22 02:29:59
106,2775563,12/12/22 02:31:36
2,2775564,12/12/22 02:31:44
33,2775565,12/12/22 02:34:25
88,2775566,12/12/22 02:42:46
5,2775567,12/12/22 02:43:29
41,2775568,12/12/22 02:46:33
6,2775569,12/12/22 02:49:21
128,2775570,12/12/22 02:51:17
26,2775571,12/12/22 02:52:25
4,2775572,12/12/22 02:52:40
24,2775573,12/12/22 02:53:49
27,2775574,12/12/22 02:54:46
26,2775575,12/12/22 02:56:08
58,2775576,12/12/22 03:00:10
66,2775577,12/12/22 03:02:25
14,2775578,12/12/22 03:02:47
18,2775579,12/12/22 03:03:14
24,2775580,12/12/22 03:04:21
107,2775581,12/12/22 03:08:35
69,2775582,12/12/22 03:12:26
0,2775583,12/12/22 03:12:35
3,2775584,12/12/22 03:12:48
77,2775585,12/12/22 03:16:38
7,2775586,12/12/22 03:16:54
64,2775587,12/12/22 03:21:30
5,2775588,12/12/22 03:21:57
37,2775589,12/12/22 03:24:26
120,2775590,12/12/22 03:35:23
112,2775591,12/12/22 03:40:21
25,2775592,12/12/22 03:40:48
49,2775593,12/12/22 03:42:46
10,2775594,12/12/22 03:43:19
18,2775595,12/12/22 03:43:58
98,2775596,12/12/22 03:48:21
4,2775597,12/12/22 03:48:31
55,2775598,12/12/22 03:51:11
53,2775599,12/12/22 03:57:21
45,2775600,12/12/22 03:59:56
41,2775601,12/12/22 04:00:56
55,2775602,12/12/22 04:03:13
15,2775603,12/12/22 04:03:34
88,2775604,12/12/22 04:06:48
100,2775605,12/12/22 04:12:55
40,2775606,12/12/22 04:13:26
10,2775607,12/12/22 04:14:06
62,2775608,12/12/22 04:16:58
38,2775609,12/12/22 04:19:25
13,2775610,12/12/22 04:20:05
4,2775611,12/12/22 04:20:15
27,2775612,12/12/22 04:21:45
93,2775613,12/12/22 04:28:16
4,2775614,12/12/22 04:28:24
4,2775615,12/12/22 04:28:33
12,2775616,12/12/22 04:29:33
15,2775617,12/12/22 04:30:10
7,2775618,12/12/22 04:30:17
127,2775619,12/12/22 04:39:25
80,2775620,12/12/22 04:40:42
6,2775621,12/12/22 04:41:15
43,2775622,12/12/22 04:44:39
13,2775623,12/12/22 04:45:05
5,2775624,12/12/22 04:45:16
8,2775625,12/12/22 04:45:23
14,2775626,12/12/22 04:45:53
131,2775627,12/12/22 04:55:24
58,2775628,12/12/22 04:58:25
70,2775629,12/12/22 05:01:57
120,2775630,12/12/22 05:13:47
141,2775631,12/12/22 05:23:52
139,2775632,12/12/22 05:24:14
17,2775633,12/12/22 05:24:59
43,2775634,12/12/22 05:26:56
61,2775635,12/12/22 05:32:37
34,2775636,12/12/22 05:36:33
0,2775637,12/12/22 05:36:36
39,2775638,12/12/22 05:37:50
13,2775639,12/12/22 05:38:26
15,2775640,12/12/22 05:38:52
46,2775641,12/12/22 05:40:11
26,2775642,12/12/22 05:41:56
13,2775643,12/12/22 05:42:20
8,2775644,12/12/22 05:42:44
108,2775645,12/12/22 05:47:37
23,2775646,12/12/22 05:48:38
19,2775647,12/12/22 05:49:32
29,2775648,12/12/22 05:51:00
3,2775649,12/12/22 05:51:05
54,2775650,12/12/22 05:52:55
15,2775651,12/12/22 05:53:25
63,2775652,12/12/22 05:56:33
37,2775653,12/12/22 05:58:43
128,2775654,12/12/22 06:05:05
106,2775655,12/12/22 06:18:13
7,2775656,12/12/22 06:19:21
136,2775657,12/12/22 06:20:02
63,2775658,12/12/22 06:21:17
22,2775659,12/12/22 06:22:40
9,2775660,12/12/22 06:23:20
1,2775661,12/12/22 06:23:23
72,2775662,12/12/22 06:27:28
19,2775663,12/12/22 06:28:08
14,2775664,12/12/22 06:28:42
83,2775665,12/12/22 06:31:36
81,2775666,12/12/22 06:34:45
13,2775667,12/12/22 06:35:39
60,2775668,12/12/22 06:38:22
62,2775669,12/12/22 06:40:38
11,2775670,12/12/22 06:41:11
2,2775671,12/12/22 06:41:29
39,2775672,12/12/22 06:44:41
73,2775673,12/12/22 06:47:35
20,2775674,12/12/22 06:48:46
30,2775675,12/12/22 06:50:49
122,2775676,12/12/22 06:53:45
66,2775677,12/12/22 06:56:14
24,2775678,12/12/22 06:58:05
64,2775679,12/12/22 07:01:06
13,2775680,12/12/22 07:02:12
8,2775681,12/12/22 07:02:28
83,2775682,12/12/22 07:06:11
14,2775683,12/12/22 07:06:26
94,2775684,12/12/22 07:10:55
16,2775685,12/12/22 07:11:49
92,2775686,12/12/22 07:15:34
4,2775687,12/12/22 07:15:43
59,2775688,12/12/22 07:18:13
56,2775689,12/12/22 07:21:10
23,2775690,12/12/22 07:22:12
83,2775691,12/12/22 07:26:17
3,2775692,12/12/22 07:26:25
57,2775693,12/12/22 07:28:08
90,2775694,12/12/22 07:30:55
33,2775695,12/12/22 07:32:24
33,2775696,12/12/22 07:34:18
45,2775697,12/12/22 07:37:01
32,2775698,12/12/22 07:38:49
48,2775699,12/12/22 07:41:26
57,2775700,12/12/22 07:43:44
26,2775701,12/12/22 07:44:31
11,2775702,12/12/22 07:44:47
24,2775703,12/12/22 07:45:19
71,2775704,12/12/22 07:48:02
84,2775705,12/12/22 07:53:22
18,2775706,12/12/22 07:53:32
12,2775707,12/12/22 07:54:18
32,2775708,12/12/22 07:55:45
122,2775709,12/12/22 08:01:26
13,2775710,12/12/22 08:01:32
142,2775711,12/12/22 08:08:26
103,2775712,12/12/22 08:12:02
29,2775713,12/12/22 08:13:27
111,2775714,12/12/22 08:17:33
48,2775715,12/12/22 08:19:48
12,2775716,12/12/22 08:20:26
89,2775717,12/12/22 08:25:20
27,2775718,12/12/22 08:26:51
24,2775719,12/12/22 08:27:52
15,2775720,12/12/22 08:28:38
93,2775721,12/12/22 08:31:12
15,2775722,12/12/22 08:31:52
10,2775723,12/12/22 08:32:10
3,2775724,12/12/22 08:32:24
38,2775725,12/12/22 08:34:03
16,2775726,12/12/22 08:34:38
92,2775727,12/12/22 08:38:54
12,2775728,12/12/22 08:39:26
96,2775729,12/12/22 08:44:31
26,2775730,12/12/22 08:44:52
0,2775731,12/12/22 08:44:57
58,2775732,12/12/22 08:50:03
16,2775733,12/12/22 08:50:29
39,2775734,12/12/22 08:53:04
32,2775735,12/12/22 08:54:04
141,2775736,12/12/22 09:03:06
54,2775737,12/12/22 09:04:33
70,2775738,12/12/22 09:06:27
118,2775739,12/12/22 09:11:49
59,2775740,12/12/22 09:13:44
17,2775741,12/12/22 09:14:33
0,2775742,12/12/22 09:14:38
5,2775743,12/12/22 09:14:54
5,2775744,12/12/22 09:15:03
36,2775745,12/12/22 09:16:24
36,2775746,12/12/22 09:17:50
6,2775747,12/12/22 09:18:14
30,2775748,12/12/22 09:19:01
123,2775749,12/12/22 09:24:26
41,2775750,12/12/22 09:26:15
7,2775751,12/12/22 09:26:40
45,2775752,12/12/22 09:30:02
46,2775753,12/12/22 09:31:23
1,2775754,12/12/22 09:31:37
85,2775755,12/12/22 09:37:16
3,2775756,12/12/22 09:37:38
28,2775757,12/12/22 09:39:02
7,2775758,12/12/22 09:39:11
28,2775759,12/12/22 09:40:34
70,2775760,12/12/22 09:43:58
170,2775761,12/12/22 09:53:19
92,2775762,12/12/22 09:53:24
12,2775763,12/12/22 09:53:41
1,2775764,12/12/22 09:53:54
74,2775765,12/12/22 09:58:11
11,2775766,12/12/22 09:58:58
22,2775767,12/12/22 09:59:53
104,2775768,12/12/22 10:04:09
12,2775769,12/12/22 10:04:40
20,2775770,12/12/22 10:05:19
39,2775771,12/12/22 10:06:39
58,2775772,12/12/22 10:09:24
13,2775773,12/12/22 10:10:03
53,2775774,12/12/22 10:12:48
28,2775775,12/12/22 10:14:12
9,2775776,12/12/22 10:14:46
8,2775777,12/12/22 10:14:53
9,2775778,12/12/22 10:15:27
19,2775779,12/12/22 10:16:14
53,2775780,12/12/22 10:18:36
4,2775781,12/12/22 10:18:48
29,2775782,12/12/22 10:19:57
85,2775783,12/12/22 10:24:44
30,2775784,12/12/22 10:26:08
39,2775785,12/12/22 10:29:04
31,2775786,12/12/22 10:30:31
1,2775787,12/12/22 10:30:45
38,2775788,12/12/22 10:32:45
11,2775789,12/12/22 10:33:36
42,2775790,12/12/22 10:35:47
7,2775791,12/12/22 10:36:03
39,2775792,12/12/22 10:38:18
28,2775793,12/12/22 10:39:33
51,2775794,12/12/22 10:42:07
15,2775795,12/12/22 10:43:12
124,2775796,12/12/22 10:50:52
8,2775797,12/12/22 10:51:03
97,2775798,12/12/22 10:57:57
9,2775799,12/12/22 10:58:56
78,2775800,12/12/22 11:03:47
44,2775801,12/12/22 11:05:37
34,2775802,12/12/22 11:07:02
52,2775803,12/12/22 11:09:39
1,2775804,12/12/22 11:09:47
85,2775805,12/12/22 11:12:35
29,2775806,12/12/22 11:13:59
123,2775807,12/12/22 11:18:43
5,2775808,12/12/22 11:18:55
32,2775809,12/12/22 11:20:21
71,2775810,12/12/22 11:23:24
4,2775811,12/12/22 11:23:34
57,2775812,12/12/22 11:26:54
4,2775813,12/12/22 11:27:00
117,2775814,12/12/22 11:33:26
18,2775815,12/12/22 11:34:55
2,2775816,12/12/22 11:35:04
6,2775817,12/12/22 11:35:09
45,2775818,12/12/22 11:37:01
10,2775819,12/12/22 11:37:47
5,2775820,12/12/22 11:38:11
75,2775821,12/12/22 11:42:08
6,2775822,12/12/22 11:42:25
41,2775823,12/12/22 11:44:03
36,2775824,12/12/22 11:45:19
96,2775825,12/12/22 11:51:31
74,2775826,12/12/22 11:54:12
20,2775827,12/12/22 11:55:34
55,2775828,12/12/22 11:59:46
79,2775829,12/12/22 12:03:43
38,2775830,12/12/22 12:05:18
55,2775831,12/12/22 12:07:20
5,2775832,12/12/22 12:07:35
15,2775833,12/12/22 12:08:09
159,2775834,12/12/22 12:10:40
13,2775835,12/12/22 12:10:54
18,2775836,12/12/22 12:11:28
76,2775837,12/12/22 12:13:30
96,2775838,12/12/22 12:18:18
12,2775839,12/12/22 12:18:33
32,2775840,12/12/22 12:19:49
15,2775841,12/12/22 12:20:43
14,2775842,12/12/22 12:21:08
7,2775843,12/12/22 12:21:34
74,2775844,12/12/22 12:25:31
4,2775845,12/12/22 12:25:45
44,2775846,12/12/22 12:27:36
156,2775847,12/12/22 12:38:15
105,2775848,12/12/22 12:42:08
4,2775849,12/12/22 12:42:10
132,2775850,12/12/22 12:51:53
27,2775851,12/12/22 12:53:12
6,2775852,12/12/22 12:53:45
19,2775853,12/12/22 12:54:58
117,2775854,12/12/22 13:02:50
4,2775855,12/12/22 13:03:09
17,2775856,12/12/22 13:03:47
137,2775857,12/12/22 13:09:52
86,2775858,12/12/22 13:13:19
7,2775859,12/12/22 13:13:21
16,2775860,12/12/22 13:13:59
58,2775861,12/12/22 13:16:01
61,2775862,12/12/22 13:18:52
8,2775863,12/12/22 13:19:19
85,2775864,12/12/22 13:23:56
43,2775865,12/12/22 13:26:28
35,2775866,12/12/22 13:28:43
3,2775867,12/12/22 13:29:09
16,2775868,12/12/22 13:29:42
68,2775869,12/12/22 13:31:41
71,2775870,12/12/22 13:35:21
63,2775871,12/12/22 13:37:00
66,2775872,12/12/22 13:41:12
0,2775873,12/12/22 13:41:15
58,2775874,12/12/22 13:42:53
103,2775875,12/12/22 13:46:07
6,2775876,12/12/22 13:46:13
40,2775877,12/12/22 13:48:11
7,2775878,12/12/22 13:48:55
27,2775879,12/12/22 13:50:18
11,2775880,12/12/22 13:50:25
15,2775881,12/12/22 13:50:41
84,2775882,12/12/22 13:53:24
57,2775883,12/12/22 13:58:36
11,2775884,12/12/22 13:59:27
42,2775885,12/12/22 14:02:01
58,2775886,12/12/22 14:02:25
123,2775887,12/12/22 14:07:36
19,2775888,12/12/22 14:08:23
139,2775889,12/12/22 14:15:41
56,2775890,12/12/22 14:16:13
112,2775891,12/12/22 14:22:13
56,2775892,12/12/22 14:27:53
35,2775893,12/12/22 14:28:57
94,2775894,12/12/22 14:42:14
97,2775895,12/12/22 14:42:23
23,2775896,12/12/22 14:43:54
13,2775897,12/12/22 14:44:41
67,2775898,12/12/22 14:46:59
77,2775899,12/12/22 14:51:18
68,2775900,12/12/22 14:53:51
4,2775901,12/12/22 14:54:09
6,2775902,12/12/22 14:54:45
99,2775903,12/12/22 15:00:12
13,2775904,12/12/22 15:00:21
28,2775905,12/12/22 15:01:03
133,2775906,12/12/22 15:04:59
149,2775907,12/12/22 15:10:59
136,2775908,12/12/22 15:23:23
147,2775909,12/12/22 15:23:57
80,2775910,12/12/22 15:24:47
12,2775911,12/12/22 15:25:20
64,2775912,12/12/22 15:30:02
57,2775913,12/12/22 15:31:21
20,2775914,12/12/22 15:31:33
26,2775915,12/12/22 15:32:42
26,2775916,12/12/22 15:34:49
8,2775917,12/12/22 15:35:11
97,2775918,12/12/22 15:39:07
3,2775919,12/12/22 15:39:08
81,2775920,12/12/22 15:43:08
13,2775921,12/12/22 15:43:57
3,2775922,12/12/22 15:44:07
57,2775923,12/12/22 15:46:45
10,2775924,12/12/22 15:47:25
47,2775925,12/12/22 15:49:59
107,2775926,12/12/22 15:56:06
40,2775927,12/12/22 15:58:29
52,2775928,12/12/22 16:00:34
35,2775929,12/12/22 15:58:48
4,2775930,12/12/22 16:01:44
8,2775931,12/12/22 16:02:03
121,2775932,12/12/22 16:06:04
81,2775933,12/12/22 16:08:37
23,2775934,12/12/22 16:09:20
27,2775935,12/12/22 16:10:04
53,2775936,12/12/22 16:11:46
43,2775937,12/12/22 16:12:43
1,2775938,12/12/22 16:12:47
47,2775939,12/12/22 16:14:08
17,2775940,12/12/22 16:14:39
27,2775941,12/12/22 16:15:49
88,2775942,12/12/22 16:19:17
47,2775943,12/12/22 16:22:00
1,2775944,12/12/22 16:22:15
11,2775945,12/12/22 16:22:33
18,2775946,12/12/22 16:23:21
39,2775947,12/12/22 16:24:09
63,2775948,12/12/22 16:25:33
72,2775949,12/12/22 16:28:13
12,2775950,12/12/22 16:29:25
7,2775951,12/12/22 16:29:45
13,2775952,12/12/22 16:30:11
32,2775953,12/12/22 16:31:01
89,2775954,12/12/22 16:34:39
6,2775955,12/12/22 16:35:08
8,2775956,12/12/22 16:35:20
35,2775957,12/12/22 16:36:19
19,2775958,12/12/22 16:37:06
46,2775959,12/12/22 16:38:42
21,2775960,12/12/22 16:39:31
36,2775961,12/12/22 16:41:24
3,2775962,12/12/22 16:41:39
5,2775963,12/12/22 16:41:59
24,2775964,12/12/22 16:43:04
14,2775965,12/12/22 16:43:48
113,2775966,12/12/22 16:52:14
26,2775967,12/12/22 16:52:26
57,2775968,12/12/22 16:54:31
13,2775969,12/12/22 16:55:04
74,2775970,12/12/22 16:57:59
41,2775971,12/12/22 17:00:14
52,2775972,12/12/22 17:01:41
49,2775973,12/12/22 17:04:52
10,2775974,12/12/22 17:05:20
18,2775975,12/12/22 17:06:00
70,2775976,12/12/22 17:09:40
75,2775977,12/12/22 17:11:56
54,2775978,12/12/22 17:14:38
1,2775979,12/12/22 17:14:41
22,2775980,12/12/22 17:15:16
52,2775981,12/12/22 17:17:39
117,2775982,12/12/22 17:24:00
82,2775983,12/12/22 17:28:34
21,2775984,12/12/22 17:29:27
56,2775985,12/12/22 17:31:37
6,2775986,12/12/22 17:32:19
17,2775987,12/12/22 17:32:55
47,2775988,12/12/22 17:35:01
47,2775989,12/12/22 17:37:48
4,2775990,12/12/22 17:37:55
30,2775991,12/12/22 17:39:30
62,2775992,12/12/22 17:42:26
41,2775993,12/12/22 17:43:55
26,2775994,12/12/22 17:45:29
15,2775995,12/12/22 17:46:29
107,2775996,12/12/22 17:52:47
27,2775997,12/12/22 17:55:16
21,2775998,12/12/22 17:56:03
43,2775999,12/12/22 17:57:31
55,2776000,12/12/22 18:00:04
133,2776001,12/12/22 18:05:20
13,2776002,12/12/22 18:05:23
0,2776003,12/12/22 18:05:24
28,2776004,12/12/22 18:06:58
42,2776005,12/12/22 18:09:06
14,2776006,12/12/22 18:09:43
24,2776007,12/12/22 18:11:03
86,2776008,12/12/22 18:15:26
24,2776009,12/12/22 18:16:35
51,2776010,12/12/22 18:19:01
14,2776011,12/12/22 18:19:26
20,2776012,12/12/22 18:20:29
41,2776013,12/12/22 18:23:02
2,2776014,12/12/22 18:23:12
68,2776015,12/12/22 18:27:15
54,2776016,12/12/22 18:31:02
8,2776017,12/12/22 18:31:28
15,2776018,12/12/22 18:32:34
28,2776019,12/12/22 18:33:28
24,2776020,12/12/22 18:34:28
48,2776021,12/12/22 18:37:01
22,2776022,12/12/22 18:38:37
43,2776023,12/12/22 18:41:41
2,2776024,12/12/22 18:41:46
47,2776025,12/12/22 18:44:34
9,2776026,12/12/22 18:44:58
46,2776027,12/12/22 18:46:46
45,2776028,12/12/22 18:48:47
31,2776029,12/12/22 18:50:45
10,2776030,12/12/22 18:51:18
24,2776031,12/12/22 18:52:18
72,2776032,12/12/22 18:56:35
34,2776033,12/12/22 18:58:51
12,2776034,12/12/22 18:59:38
70,2776035,12/12/22 19:01:20
120,2776036,12/12/22 19:12:54
122,2776037,12/12/22 19:16:34
42,2776038,12/12/22 19:16:41
31,2776039,12/12/22 19:17:45
64,2776040,12/12/22 19:21:05
1,2776041,12/12/22 19:21:06
0,2776042,12/12/22 19:21:12
27,2776043,12/12/22 19:22:03
20,2776044,12/12/22 19:23:06
38,2776045,12/12/22 19:26:30
14,2776046,12/12/22 19:27:47
79,2776047,12/12/22 19:32:38
6,2776048,12/12/22 19:32:58
31,2776049,12/12/22 19:35:23
10,2776050,12/12/22 19:36:05
0,2776051,12/12/22 19:36:06
3,2776052,12/12/22 19:36:13
108,2776053,12/12/22 19:45:13
11,2776054,12/12/22 19:45:51
74,2776055,12/12/22 19:51:44
0,2776056,12/12/22 19:51:49
0,2776057,12/12/22 19:51:55
38,2776058,12/12/22 19:53:35
65,2776059,12/12/22 19:58:21
77,2776060,12/12/22 20:02:41
44,2776061,12/12/22 20:05:50
41,2776062,12/12/22 20:08:41
4,2776063,12/12/22 20:08:49
13,2776064,12/12/22 20:09:31
9,2776065,12/12/22 20:09:54
24,2776066,12/12/22 20:10:45
4,2776067,12/12/22 20:10:48
66,2776068,12/12/22 20:13:54
6,2776069,12/12/22 20:14:20
85,2776070,12/12/22 20:18:44
5,2776071,12/12/22 20:19:03
9,2776072,12/12/22 20:19:39
86,2776073,12/12/22 20:27:07
7,2776074,12/12/22 20:27:23
43,2776075,12/12/22 20:30:35
20,2776076,12/12/22 20:31:40
22,2776077,12/12/22 20:33:36
28,2776078,12/12/22 20:36:19
22,2776079,12/12/22 20:37:09
25,2776080,12/12/22 20:39:10
59,2776081,12/12/22 20:43:38
8,2776082,12/12/22 20:45:09
31,2776083,12/12/22 20:48:27
22,2776084,12/12/22 20:49:19
51,2776085,12/12/22 20:52:41
20,2776086,12/12/22 20:53:58
8,2776087,12/12/22 20:54:20
16,2776088,12/12/22 20:55:11
65,2776089,12/12/22 20:58:45
0,2776090,12/12/22 20:58:49
120,2776091,12/12/22 21:04:43
54,2776092,12/12/22 21:05:25
26,2776093,12/12/22 21:06:20
46,2776094,12/12/22 21:08:21
18,2776095,12/12/22 21:09:00
125,2776096,12/12/22 21:14:27
9,2776097,12/12/22 21:14:41
4,2776098,12/12/22 21:15:00
3,2776099,12/12/22 21:15:03
66,2776100,12/12/22 21:18:51
0,2776101,12/12/22 21:19:07
0,2776102,12/12/22 21:19:18
6,2776103,12/12/22 21:19:35
20,2776104,12/12/22 21:21:01
0,2776105,12/12/22 21:21:11
18,2776106,12/12/22 21:22:43
1,2776107,12/12/22 21:22:56
3,2776108,12/12/22 21:23:06
60,2776109,12/12/22 21:27:29
9,2776110,12/12/22 21:28:37
2,2776111,12/12/22 21:28:46
55,2776112,12/12/22 21:32:57
22,2776113,12/12/22 21:34:55
0,2776114,12/12/22 21:34:57
17,2776115,12/12/22 21:35:52
9,2776116,12/12/22 21:36:56
17,2776117,12/12/22 21:38:29
18,2776118,12/12/22 21:40:42
15,2776119,12/12/22 21:42:45
0,2776120,12/12/22 21:42:48
101,2776121,12/12/22 21:47:38
5,2776122,12/12/22 21:48:03
56,2776123,12/12/22 21:50:56
14,2776124,12/12/22 21:51:47
0,2776125,12/12/22 21:51:56
0,2776126,12/12/22 21:52:03
46,2776127,12/12/22 21:54:11
7,2776128,12/12/22 21:54:47
67,2776129,12/12/22 21:58:52
89,2776130,12/12/22 22:05:56
13,2776131,12/12/22 22:06:18
15,2776132,12/12/22 22:07:09
99,2776133,12/12/22 22:12:19
0,2776134,12/12/22 22:12:26
49,2776135,12/12/22 22:15:32
39,2776136,12/12/22 22:17:48
1,2776137,12/12/22 22:17:50
37,2776138,12/12/22 22:19:56
23,2776139,12/12/22 22:22:07
17,2776140,12/12/22 22:23:38
0,2776141,12/12/22 22:23:49
40,2776142,12/12/22 22:27:20
22,2776143,12/12/22 22:29:00
7,2776144,12/12/22 22:29:21
24,2776145,12/12/22 22:30:27
74,2776146,12/12/22 22:35:58
8,2776147,12/12/22 22:36:41
10,2776148,12/12/22 22:38:05
5,2776149,12/12/22 22:38:28
24,2776150,12/12/22 22:40:02
18,2776151,12/12/22 22:40:51
9,2776152,12/12/22 22:41:50
0,2776153,12/12/22 22:42:00
107,2776154,12/12/22 22:52:07
14,2776155,12/12/22 22:53:59
3,2776156,12/12/22 22:54:01
0,2776157,12/12/22 22:54:03
9,2776158,12/12/22 22:54:51
27,2776159,12/12/22 22:57:16
61,2776160,12/12/22 23:03:41
3,2776161,12/12/22 23:03:55
48,2776162,12/12/22 23:06:41
44,2776163,12/12/22 23:09:26
7,2776164,12/12/22 23:09:59
56,2776165,12/12/22 23:10:25
143,2776166,12/12/22 23:19:53
38,2776167,12/12/22 23:20:35
20,2776168,12/12/22 23:23:46
5,2776169,12/12/22 23:24:07
19,2776170,12/12/22 23:25:55
0,2776171,12/12/22 23:26:05
0,2776172,12/12/22 23:26:06
32,2776173,12/12/22 23:28:11
6,2776174,12/12/22 23:28:26
4,2776175,12/12/22 23:28:40
6,2776176,12/12/22 23:29:17
5,2776177,12/12/22 23:30:02
27,2776178,12/12/22 23:30:55
27,2776179,12/12/22 23:33:36
3,2776180,12/12/22 23:33:47
9,2776181,12/12/22 23:34:10
32,2776182,12/12/22 23:36:12
0,2776183,12/12/22 23:36:23
20,2776184,12/12/22 23:37:33
71,2776185,12/12/22 23:44:04
2,2776186,12/12/22 23:42:41
27,2776187,12/12/22 23:45:17
20,2776188,12/12/22 23:47:11
5,2776189,12/12/22 23:47:18
17,2776190,12/12/22 23:48:39
5,2776191,12/12/22 23:49:01
6,2776192,12/12/22 23:49:41
13,2776193,12/12/22 23:50:09
2,2776194,12/12/22 23:50:21
6,2776195,12/12/22 23:50:54
17,2776196,12/12/22 23:52:14
11,2776197,12/12/22 23:52:39
16,2776198,12/12/22 23:53:44
32,2776199,12/12/22 23:58:09
16,2776200,12/12/22 23:59:33
3,2776201,12/13/22 00:00:01
19,2776202,12/13/22 00:00:29
31,2776203,12/13/22 00:03:07
42,2776204,12/13/22 00:06:07
29,2776205,12/13/22 00:07:32
27,2776206,12/13/22 00:08:55
32,2776207,12/13/22 00:10:48
16,2776208,12/13/22 00:11:59
43,2776209,12/13/22 00:14:38
74,2776210,12/13/22 00:20:41
6,2776211,12/13/22 00:21:15
35,2776212,12/13/22 00:24:12
8,2776213,12/13/22 00:24:44
0,2776214,12/13/22 00:24:52
9,2776215,12/13/22 00:25:39
8,2776216,12/13/22 00:26:11
8,2776217,12/13/22 00:26:36
20,2776218,12/13/22 00:28:20
17,2776219,12/13/22 00:30:00
34,2776220,12/13/22 00:32:15
7,2776221,12/13/22 00:32:44
22,2776222,12/13/22 00:34:30
8,2776223,12/13/22 00:34:58
12,2776224,12/13/22 00:35:56
42,2776225,12/13/22 00:38:27
39,2776226,12/13/22 00:41:22
13,2776227,12/13/22 00:42:00
12,2776228,12/13/22 00:42:22
7,2776229,12/13/22 00:42:45
107,2776230,12/13/22 00:53:07
16,2776231,12/13/22 00:54:52
11,2776232,12/13/22 00:55:42
29,2776233,12/13/22 00:58:12
8,2776234,12/13/22 00:58:16
0,2776235,12/13/22 00:58:17
12,2776236,12/13/22 00:58:58
8,2776237,12/13/22 00:59:25
72,2776238,12/13/22 01:04:17
16,2776239,12/13/22 01:05:30
14,2776240,12/13/22 01:05:56
27,2776241,12/13/22 01:07:04
48,2776242,12/13/22 01:09:53
6,2776243,12/13/22 01:10:10
37,2776244,12/13/22 01:13:17
46,2776245,12/13/22 01:17:05
1,2776246,12/13/22 01:17:23
8,2776247,12/13/22 01:17:54
